epoch,fisher_a,fisher_b,fisher_divergence,intra_var_a,intra_var_b,inter_dist_a,inter_dist_b,silhouette_a,silhouette_b,grad_norm_a_mean,grad_norm_b_mean,grad_norm_ratio
0,0.25833632955837016,0.22553623818667615,0.03280009137169401,14.150638771057128,7.723548412322998,7.797549654377831,5.427386791176266,-0.11320279538631439,-0.09238598495721817,0.027649905296341683,0.0375600413023658,0.7361519576678558
1,0.45764006212763625,0.5218977804103095,-0.06425771828267329,1.8006835341453553,1.2199180245399475,3.918354830476973,3.4911152667469447,-0.06491856276988983,-0.05008495971560478,0.06715537189259906,0.08811563024355751,0.7621277188360334
2,0.5323889589902651,0.5990935856852957,-0.06670462669503063,0.7831820607185364,0.7529777467250824,2.8378360986709597,2.9885519703229266,-0.04041396453976631,-0.03582466393709183,0.10152912346058676,0.11348895397292294,0.8946167090291736
3,0.5107765776690726,0.5674204603920822,-0.056643882723009575,0.7541902720928192,0.7219673156738281,2.7675678041246203,2.8787375688552856,-0.03981851041316986,-0.01905887760221958,0.1081669015961241,0.12650009096908174,0.8550736384199527
4,0.5349602874182237,0.573762177630517,-0.0388018902122933,0.739085566997528,0.714521586894989,2.8172177023357814,2.887397515773773,-0.02962072379887104,-0.0020983582362532616,0.11491015947692607,0.13022498944232042,0.8823970817356184
5,0.5350540159708858,0.6191733478423964,-0.08411933187151066,0.7451386272907257,0.7001520752906799,2.8206055336528353,2.957671511173248,-0.028385307639837265,-0.009538219310343266,0.12063798214465628,0.13112674143954264,0.9200104541618092
6,0.5705647817941386,0.5426616937436833,0.02790308805045527,0.7225366950035095,0.6714122414588928,2.874720031685299,2.72873488134808,-0.018028628081083298,-0.00343851326033473,0.12177056190453503,0.13839877433050007,0.8798528288640427
7,0.5562014075254542,0.5702571039288581,-0.014055696403403872,0.6931519210338593,0.6468677759170532,2.7858677771356373,2.743621669875251,-0.017245005816221237,-0.0020498104859143496,0.12678188777463756,0.1428003104371439,0.8878263535160824
8,0.575436571429783,0.5491214935297514,0.026315077900031625,0.6875281155109405,0.6138974040746689,2.822351982858446,2.637517453564538,-0.01474587433040142,0.008494941517710686,0.1298369175050782,0.14531462864565375,0.8934882178090977
9,0.5783074763849103,0.5387836238739635,0.03952385251094681,0.6688391029834747,0.6174812078475952,2.7929089691903854,2.6116313563452827,-0.007993224076926708,0.004880840424448252,0.133730332438029,0.14788461702989603,0.9042882625723794
10,0.5429726661527778,0.5415059119101273,0.0014667542426505253,0.631259661912918,0.6080935776233674,2.6360590775807697,2.5987008783552383,-0.0070619429461658,-0.008242637850344181,0.1397867413977744,0.15007111065027734,0.9314699643213203
11,0.5554165599997677,0.5368861304595612,0.01853042954020645,0.602394413948059,0.5753620862960815,2.6031005581219993,2.5220048149426777,-0.0105059165507555,0.0001956492633325979,0.143441136928796,0.15500634266581967,0.9253887628595632
12,0.5470071839907777,0.5154523036420919,0.03155488034868581,0.62628732919693,0.5546060651540756,2.6386501669883726,2.4257832527160645,-0.006446182262152433,-0.005123532842844725,0.14547489578725434,0.16176640441115667,0.8992898576431652
13,0.540666295488863,0.5439992449206532,-0.0033329494317901887,0.5877031922340393,0.5393087327480316,2.5463463213708666,2.4529878113004897,-0.003167083952575922,0.0005884148995392025,0.14993962119270882,0.16234255351378837,0.923600181907771
14,0.5321860212287344,0.5228838904759231,0.009302130752811277,0.5732029199600219,0.5681176543235779,2.4941097391976252,2.4726107239723207,-0.006666352041065693,-0.006964134052395821,0.1554036551630047,0.15921754101607102,0.9760460085667229
15,0.5813586272439829,0.5453282019498988,0.03603042529408407,0.5663017630577087,0.49103463292121885,2.5838349488046433,2.3442613071865503,0.003641974413767457,2.3052096366882324e-05,0.15514036977302548,0.1661600853654336,0.9336800718116308
16,0.5717308859350728,0.5469497053795597,0.02478118055551315,0.5601570308208466,0.4942337483167648,2.5529475569725038,2.353013159169091,0.0030323185492306948,-0.004548267461359501,0.15547109852882812,0.16590466690193134,0.9371110051389893
17,0.5477223782834341,0.5379220698976328,0.00980030838580126,0.5536561459302902,0.5056489497423172,2.484123345216115,2.357943324247996,-0.0024983000475913286,0.0005458904197439551,0.16105078789033114,0.17211098544733386,0.9357379374382437
18,0.5700582691785372,0.5226777321870613,0.04738053699147593,0.5331642985343933,0.4992790848016739,2.487424704763624,2.3119603832562765,-0.007298329379409552,-0.015022468753159046,0.16264584618581843,0.1732096947534147,0.9390111623212152
19,0.5604644211689617,0.5305812109867262,0.029883210182235498,0.5161376655101776,0.48833074867725373,2.4275139967600503,2.3053564773665536,-0.0030748143326491117,0.002765237120911479,0.1676925349306084,0.17337220219832084,0.967239979257948
20,0.5320110561809176,0.5533484760557732,-0.0213374198748556,0.49947974979877474,0.4954004377126694,2.3267225013838875,2.3708023216989305,-0.006922563072293997,0.005069690756499767,0.17328946396794292,0.17081813274460272,1.0144675570383364
21,0.5449938214180016,0.5463804825354796,-0.001386661117477983,0.5187851071357727,0.4869732975959778,2.403583334551917,2.326402101251814,-0.012860611081123352,-0.0017707364168018103,0.17018870317203755,0.17415012771493718,0.9772527625020658
22,0.5386209613648022,0.535455515408138,0.0031654459566642368,0.5322082847356796,0.45143392086029055,2.4244024766816032,2.2219501667552524,0.0006339149549603462,-0.010478571057319641,0.17010957744837724,0.1756753016666045,0.9683180626496347
23,0.5549397383428534,0.5390738440108935,0.01586589433195984,0.511443218588829,0.4586423307657242,2.4079453574286567,2.250352642271254,-0.006553551182150841,0.003698204178363085,0.1724656829973939,0.17329297951224212,0.9952259666292514
24,0.5520303971159507,0.5371057656105188,0.014924631505431885,0.5194030940532685,0.4355223119258881,2.4227829058965047,2.1889204634560477,-0.0015161833725869656,0.004499599803239107,0.1722537538445461,0.178530694641559,0.9648410573989764
25,0.555029006525074,0.5158828528777432,0.03914615364733087,0.4842469245195389,0.4659655034542084,2.3458791785769995,2.2211045344670612,-0.007107232231646776,-0.00826471671462059,0.17764186490176964,0.1806972029685059,0.9830913381753776
26,0.5681493722203785,0.5117662883454837,0.05638308387489488,0.5172320276498794,0.44742974936962127,2.449235463142395,2.172534296247694,-0.004019569605588913,0.00356558570638299,0.17341716532248072,0.17846627349912242,0.9717082796949346
27,0.5529547323641557,0.5179199667084073,0.03503476565574837,0.4828743040561676,0.41657076179981234,2.34339765575197,2.1075310601128474,0.00233048340305686,-0.0044369446113705635,0.18158380191008097,0.18358839130695248,0.9890810128384968
28,0.5471954735685751,0.5064437487353286,0.040751724833246517,0.5147735238075256,0.44758095741271975,2.4031567215919494,2.1555791232320995,-0.012571279890835285,-0.010836661793291569,0.17854935768336266,0.1849829406642563,0.9652206165065959
29,0.5713455117881262,0.5363000440096216,0.03504546777850459,0.46442933678627013,0.4256284773349762,2.32856863339742,2.1559803313679167,-0.00014162254228722304,-0.0021863130386918783,0.18414588683473707,0.18826543760944162,0.9781183386170222
