epoch,fisher_a,fisher_b,fisher_divergence,intra_var_a,intra_var_b,inter_dist_a,inter_dist_b,silhouette_a,silhouette_b,grad_norm_a_mean,grad_norm_b_mean,grad_norm_ratio
0,0.26146882835017016,0.2947198111859058,-0.03325098283573563,5.912998342514038,14.886215877532958,5.130027679602305,8.219034711519877,-0.08374018967151642,-0.09004965424537659,0.03654282326438844,0.021839049711802012,1.6732782338902799
1,0.5796164808470242,0.49543180757977345,0.08418467326725076,2.2760014057159426,1.308592176437378,5.044020766682095,3.408139399687449,-0.032789647579193115,-0.07636991888284683,0.06545658428662875,0.05830747088249379,1.122610397429833
2,0.7292077413128912,0.486131026662679,0.24307671465021224,1.3211583137512206,0.4822203814983368,4.377424475881789,2.103137789832221,-0.02533031813800335,-0.06602809578180313,0.09696078333367313,0.1034180579763037,0.93756134910478
3,0.7151606442840243,0.5243624159991185,0.19079822828490578,1.0191059291362763,0.44289232790470123,3.8410999536514283,2.120003358523051,0.00043792914948426187,-0.043886806815862656,0.11943733043639765,0.10940437827328421,1.0917051164168285
4,0.8215542078023589,0.4993181899629269,0.322236017839432,0.8692834734916687,0.39725559651851655,3.800712536440955,1.97644491593043,0.019406767562031746,-0.04348939657211304,0.1309996292481267,0.1200241076206444,1.0914442184209359
5,0.8102292036110289,0.49246323684101456,0.31776596677001434,0.8803385853767395,0.37011025547981263,3.812247225973341,1.8920052700572543,0.022679176181554794,-0.04715666174888611,0.13577651335921564,0.12934211562420417,1.0497470387467283
6,0.8130136249238431,0.4596917033867415,0.3533219215371016,0.8297995269298554,0.3830838531255722,3.7206948823399015,1.8702197313308715,0.036358848214149475,-0.03256242722272873,0.1433175879739754,0.13528985488189768,1.059337209768711
7,0.8302291160519019,0.4194951342770027,0.41073398177489917,0.8711401879787445,0.33980269730091095,3.8569580713907876,1.6868039435810513,0.040923986583948135,-0.038973648101091385,0.14380088848939554,0.14706801491541047,0.9777848622914866
8,0.12165021671170653,0.5684896603385089,-0.4468394436268024,1.974389910697937,0.884902560710907,2.0987969895203906,3.1641748269399006,-0.09790542721748352,-0.013335268013179302,0.05698487037102801,0.16501884944665454,0.3453233803827704
9,0.46180035888476595,0.6336215902525554,-0.17182123136778943,0.548938649892807,0.8156568348407746,2.2883457885848153,3.2169797870847914,-0.014300948940217495,0.0004021747154183686,0.15524305587352008,0.12625261351837994,1.2296224153387174
