epoch,fisher_a,fisher_b,fisher_divergence,intra_var_a,intra_var_b,inter_dist_a,inter_dist_b,silhouette_a,silhouette_b,grad_norm_a_mean,grad_norm_b_mean,grad_norm_ratio
0,0.21160482060835684,0.1466497809669847,0.06495503964137214,2.7598050272464754,3.995713326931,9.211067645609981,9.447690035116793,-0.2571272850036621,-0.3008415400981903,0.0332366047898976,0.041162589247030416,0.8074466967072149
1,0.26066934596972313,0.19974741460491124,0.06092193136481189,0.7059850832819938,0.32600432753562925,5.535744367898112,3.2999183684467064,-0.18786349892616272,-0.17797137796878815,0.07042925595112207,0.11933106358948993,0.5902004719525553
2,0.25336155587087084,0.20490597515626635,0.048455580714604485,0.3016467678546906,0.17448059752583503,3.6563215685793846,2.4926556658142744,-0.16254879534244537,-0.16746321320533752,0.12389391097725773,0.17725383983692602,0.698963159848096
3,0.26025512861418376,0.22541083213854354,0.03484429647564022,0.18192894227802753,0.16364077657461165,2.9070284702801947,2.559660810810147,-0.15666526556015015,-0.14318472146987915,0.1801910320831962,0.19211996607458598,0.9379088825892907
4,0.2883427066243537,0.2419560494101806,0.046386657214173094,0.15211791217327117,0.14542765043675898,2.8086827920121378,2.5142024842837842,-0.1307348757982254,-0.1355820596218109,0.20772812526460954,0.20435513977392775,1.0165054587291449
5,0.2987467955841657,0.22944173792279718,0.06930505766136855,0.15885457441210746,0.15074323177337645,2.930285805517977,2.5016719735511628,-0.1194191575050354,-0.13271063566207886,0.21798272715954162,0.21488859854824482,1.014398709322938
6,0.29775913390401304,0.24259556180334493,0.05516357210066811,0.15400652900338174,0.12910980992019178,2.890774930330238,2.3807758343701413,-0.11135584861040115,-0.1295822709798813,0.2319856063437172,0.22700703373835474,1.0219313133344916
7,0.30621018219301477,0.23330127168160228,0.07290891051141249,0.15416331067681313,0.12088825114071369,2.9393735655811097,2.2638641392401975,-0.10704892128705978,-0.11927073448896408,0.24352424326266375,0.23335169424479846,1.0435931635930704
8,0.302715907471958,0.23091876722038174,0.07179714025157624,0.17055421985685826,0.11027705036103726,3.0791996563925887,2.1505987998572262,-0.1008736863732338,-0.12514080107212067,0.24171112517820897,0.247288816482763,0.9774445882416657
9,0.30782126026577117,0.22918823676211653,0.07863302350365464,0.17359294466674327,0.10297340326011181,3.134903521236747,2.071707141586024,-0.11323549598455429,-0.1294587105512619,0.2446579293646419,0.2588624485070631,0.9451271179902141
10,0.31613730047092187,0.23137755641815827,0.0847597440527636,0.17363018289208412,0.09953175690025091,3.1766851866726924,2.0465096286089732,-0.09928234666585922,-0.12205114960670471,0.2486056070715208,0.2632782615134904,0.9442693680810733
11,0.3166075407456055,0.2153398749455823,0.1012676658000232,0.16211278289556502,0.09861485604196787,3.0794746302414424,1.9658578887611928,-0.10824969410896301,-0.12805935740470886,0.2651078597578725,0.26645520430532543,0.9949434108431107
12,0.015133128132954877,0.27740646046641637,-0.2622733323334615,141644.033515625,0.2106381958723068,508.886887513363,3.2516726883613702,-0.5146552920341492,-0.11561478674411774,0.006585675829607232,0.29765286602160906,0.022125355943576112
13,0.03644487321888812,0.32583860841564427,-0.28939373519675615,35252.18923828125,0.2573062589764595,394.8521680274395,3.8915341367625227,-0.5160079598426819,-0.10762271285057068,0.000618725332370569,0.2693976717008968,0.002296698800316771
14,0.035123824117531635,0.33581092246522,-0.30068709834768836,10424.456586914062,0.26802865013480187,211.33405574856383,4.040476143119311,-0.5763925909996033,-0.11868135631084442,0.003333876997405831,0.264911517977562,0.012584869457580609
15,0.024099800293441526,0.33311205047772524,-0.3090122501842837,2446.3896362304686,0.25965273767709734,85.36236558692624,3.955947452687254,-0.49476879835128784,-0.10691004991531372,0.008934672750289517,0.27200205402921884,0.03284781232148938
16,0.021029024481242,0.337198527314371,-0.316169502833129,779.3506646728515,0.2538779050111771,45.481010186720376,3.9312823268500243,-0.5875983834266663,-0.10482551902532578,0.01275923193187494,0.2789196040545681,0.04574519427442887
17,0.012584978256725911,0.3374650302560593,-0.3248800519993334,294.0255068969727,0.26035869523882865,21.732274881011307,3.9887400295276834,-0.4870055615901947,-0.10193115472793579,0.02456306189987439,0.2728622203844141,0.09002001436867767
18,0.011963686093166838,0.33176352986783275,-0.3197998437746659,79.35187744140624,0.25569564536213873,11.124945411230579,3.9191064856028315,-0.4831095039844513,-0.09912148863077164,0.04069817122798926,0.27694694633027794,0.14695294639546044
19,0.012588592822418162,0.3267544342173384,-0.31416584139492026,26.63792631149292,0.26135233774781225,6.577034765072543,3.9374473969502883,-0.4996519088745117,-0.10056202858686447,0.05369588554201032,0.27635237843427457,0.1943022307360333
