epoch,fisher_a,fisher_b,fisher_divergence,intra_var_a,intra_var_b,inter_dist_a,inter_dist_b,silhouette_a,silhouette_b,grad_norm_a_mean,grad_norm_b_mean,grad_norm_ratio
0,0.3140050286996931,0.09465936635938337,0.21934566234030972,3.9144781750440596,4.81702780008316,11.497886963155535,8.272469832186747,-0.2912207841873169,-0.33939245343208313,0.03720717236902553,0.0381720001044816,0.974723947394565
1,0.3223921524735673,0.1673868218280226,0.1550053306455447,0.6808991435170174,0.28823814377188683,5.799991522678221,2.853992486391405,-0.2022155225276947,-0.22356708347797394,0.07729443803343801,0.11165354372272107,0.6922702901637146
2,0.2817871468555842,0.18016678828752572,0.10162035856805848,0.28760735139250754,0.136297717243433,3.715135669636004,2.060096143604529,-0.15333549678325653,-0.16049325466156006,0.14487049751512834,0.1651102475016375,0.8774167014650291
3,0.31834937678863473,0.1817216298642746,0.13662774692436014,0.17798410795629024,0.12529698543250561,3.1608289970111367,1.9861619054608874,-0.13322308659553528,-0.17385652661323547,0.19939038667515616,0.1861583993973369,1.0710791272908704
4,0.30979464896341735,0.1821638454717301,0.12763080349168726,0.17299127101898193,0.11716085650026799,3.0917817021981633,1.932680767515693,-0.12289047986268997,-0.1485266387462616,0.23034612350142009,0.1992149403079229,1.1562692616461683
5,0.3195040426448536,0.176532752755805,0.14297128988904861,0.17372508734464645,0.12316860787570477,3.1659522465383163,1.9516008698639244,-0.11078999191522598,-0.1405077576637268,0.2423532174248308,0.20416716451417613,1.1870332143329105
6,0.3380873577953631,0.1760898479186778,0.1619975098766853,0.17845398679375649,0.11574601195752621,3.31088309737167,1.8943398308272315,-0.10988586395978928,-0.14241215586662292,0.24442987475765873,0.2156102337081388,1.133665407328845
7,0.3511609596297223,0.16522293804042282,0.1859380215892995,0.17287967026233672,0.11835499070584773,3.322113878510215,1.858349921859876,-0.10129617154598236,-0.14974987506866455,0.25546135421143995,0.2253081988655293,1.133830655783638
8,0.33449094439236327,0.17292226186964718,0.16156868252271608,0.17261159241199495,0.10718738295137882,3.246839549089923,1.8079645963208844,-0.09856394678354263,-0.1267564445734024,0.27346089618639235,0.2320831013046162,1.1782886512042081
9,0.3519673945132816,0.16158757713089952,0.19037981738238205,0.16536359719932078,0.11421738609671593,3.2612470855676765,1.8007135244090147,-0.09204142540693283,-0.13400031626224518,0.2828297839760399,0.23603380977230354,1.1982595725005822
10,0.32771254701655644,0.1703695922273958,0.15734295478916063,0.16812334045767785,0.10510634072124958,3.1709655795554923,1.780974935521983,-0.10143595933914185,-0.13046586513519287,0.2955685869116701,0.23648047194561742,1.2498646166479015
11,0.33238363487389627,0.17434370358698,0.15803993128691626,0.17841966345906257,0.10044115118682384,3.29514766045291,1.763609134368222,-0.10404789447784424,-0.12297555804252625,0.2858403164342818,0.23913443561402636,1.1953121839069591
12,0.3345582067938619,0.17940851071595698,0.1551496960779049,0.1730718569457531,0.09751954533159733,3.256884754492779,1.7648060977458955,-0.10079533606767654,-0.13181106746196747,0.29199792070031855,0.23831386860371856,1.22526611715245
13,0.3404262282739815,0.16174263360357885,0.17868359467040265,0.1709664534032345,0.10948763951659203,3.2729161828696127,1.778945315775245,-0.10260861366987228,-0.1264021396636963,0.29152634936269856,0.24008237142938113,1.2142763147676015
14,0.3294598541467978,0.16182643412703845,0.16763342001975934,0.17500040143728257,0.10550366565585137,3.259187271486629,1.7461875728705916,-0.09343622624874115,-0.12859201431274414,0.29713013981750813,0.23947213703596051,1.2407711856898722
15,0.3370742931513883,0.1727291330568504,0.16434516009453792,0.17881930783390998,0.09752805478870868,3.3387439501827414,1.7300822265461238,-0.08385908603668213,-0.12097885459661484,0.2950364986597843,0.24654988149420543,1.1966604279228348
16,0.332214933906859,0.17443779188926187,0.15777714201759716,0.17918089739978313,0.09391221389174462,3.317377644121045,1.7077736180117635,-0.09081767499446869,-0.11824121326208115,0.29483366309071074,0.249615081898768,1.181153194095657
17,0.33159091207559854,0.18251355389754312,0.14907735817805542,0.17616421721875666,0.08904907792806625,3.288328487511837,1.7057568370573448,-0.10334550589323044,-0.16059744358062744,0.303906917028601,0.25069196379230485,1.2122722256771734
18,0.3363132163550343,0.17038819764268853,0.16592501871234577,0.17748914413154127,0.09755711607635022,3.326690557430489,1.724908867598784,-0.09488262981176376,-0.13019143044948578,0.3030972958125903,0.24837704881863645,1.2203111561680513
19,0.33927180611969526,0.1723875858105296,0.16688422030916567,0.17297372415661813,0.09347922399640084,3.302343579699295,1.6925354050325625,-0.08083023875951767,-0.1253647804260254,0.3073629121881834,0.24443701460661982,1.2574318996184486
20,0.33749986962411044,0.17798970112770224,0.1595101684964082,0.17297083005309105,0.08653884299099446,3.2903135676576634,1.6671080355873011,-0.08558515459299088,-0.12504860758781433,0.31014047234163633,0.25375259705293046,1.2222159052613946
21,0.33361167544833786,0.1793265819291461,0.15428509351919176,0.1722941491752863,0.08433982856571674,3.2670867417075415,1.648810188535488,-0.08275141566991806,-0.12683424353599548,0.31248467741146807,0.2591202808299739,1.2059444530976933
22,0.33948686005655165,0.17630490432613274,0.1631819557304189,0.17039095766842366,0.08733855448663234,3.278834868543076,1.663114129557754,-0.0900271013379097,-0.13562890887260437,0.3132373581253712,0.2560203757067941,1.2234860019471439
23,0.33633425245256593,0.17404960416352733,0.1622846482890386,0.1659143215417862,0.0841850719228387,3.2205775080545984,1.6234205621059494,-0.08035241812467575,-0.13152074813842773,0.31984847662011096,0.2621105448965529,1.2202807961943596
24,0.3339355246711532,0.18477865991905548,0.14915686475209775,0.1622735871374607,0.08583444464951753,3.1737304171648892,1.6850523963480284,-0.07869421690702438,-0.12294432520866394,0.3227111668405209,0.25681228138701856,1.2566032766484379
25,0.3366985436609939,0.1709134593668936,0.1657850842941003,0.16315574556589127,0.08838858425617219,3.1965423703554903,1.6487387010786267,-0.09138216823339462,-0.12303565442562103,0.32117777384974905,0.25799830678328445,1.2448832141782329
26,0.33623131351126556,0.1645480785217975,0.17168323498946805,0.17661724798381329,0.08850530754774809,3.3225486029278146,1.6175130526887045,-0.0852549597620964,-0.13596917688846588,0.3133169152247776,0.26516756279035325,1.1815808091756839
27,0.33534081448381625,0.1675419349052162,0.16779887957860004,0.17656289212405682,0.08160772915929555,3.320913390547338,1.5696928276618323,-0.08066058158874512,-0.12475210428237915,0.31425713741542893,0.2697351153317889,1.16505826606333
