epoch,fisher_a,fisher_b,fisher_divergence,intra_var_a,intra_var_b,inter_dist_a,inter_dist_b,silhouette_a,silhouette_b,grad_norm_a_mean,grad_norm_b_mean,grad_norm_ratio
0,0.2612963375525797,0.19759460853327454,0.06370172901930515,2.622199068069458,4.657504159212112,9.602704971330335,9.949500733770506,-0.2557719647884369,-0.31630682945251465,0.03798461430697146,0.0318996162345646,1.1907542122174934
1,0.2763588417482986,0.21036521489394752,0.06599362685435109,0.734345945417881,0.28466839358210566,5.720742780596319,3.1043039681333484,-0.19916513562202454,-0.23089712858200073,0.07904956836589468,0.1012323398312276,0.7808726014725966
2,0.26711832759086196,0.192375076912842,0.07474325067801996,0.2817574039101601,0.13660564586520196,3.580480071559097,2.1252695031268427,-0.16479715704917908,-0.16848906874656677,0.142952481729246,0.16689026155059183,0.8565656967363179
3,0.29638814295694327,0.2098027991730202,0.08658534378392307,0.17307335257530213,0.13513248853385448,2.998513800748671,2.2426076225800946,-0.14424316585063934,-0.15581195056438446,0.19735918693144353,0.18886790201020257,1.0449588012641462
4,0.3015631697707599,0.21531572832224335,0.08624744144851657,0.14973535418510436,0.13471273578703402,2.8286338399636626,2.283381525121554,-0.1253548115491867,-0.13144664466381073,0.225894533283651,0.20270353521358028,1.114408398953434
5,0.3129956032007231,0.22524924241899577,0.08774636078172734,0.14844817884266376,0.13757879368960857,2.8811684700936984,2.3773545719216567,-0.11514610797166824,-0.13044147193431854,0.23812973517412112,0.2102556920974436,1.1325720672429573
6,0.3144103407476773,0.21807330694476088,0.09633703380291644,0.1453286846727133,0.14429719761013984,2.864775976291811,2.3942538999668277,-0.11651104688644409,-0.13435980677604675,0.2514781320106503,0.21495567943831703,1.169906842976648
7,0.32829016058331373,0.2165923779050117,0.11169778267830202,0.14708332635462285,0.1368880957365036,2.950488300052556,2.333960566797642,-0.10729620605707169,-0.12451337277889252,0.2544755647942109,0.2237715520827494,1.1372113704962534
8,0.2951197196673314,0.22169019857045946,0.07342952109687195,0.16237680077552796,0.1272458266466856,2.9450576800649815,2.275482936826619,-0.10416741669178009,-0.1234898492693901,0.265542024404516,0.23102971707409342,1.1493846604396247
9,0.3289214174293896,0.22355603455511833,0.10536538287427125,0.15612366653978824,0.12251767218112945,3.0521846550221396,2.2411034807532726,-0.10481051355600357,-0.12645664811134338,0.25668812799133406,0.23518111374198208,1.091448683921365
